,GPM_0,OPM_0,OPER_MARGIN_VALUE,PM_0,ROA_0,ROI_0,ROE_VALUE,ROC_0,ROCE_0,EV_1_VALUE,EV_2_VALUE,EBIT_DEFAULT,EBIT_VALUE,EBIT_VALUE_0,EBITDA_DEFAULT,EBITDA_VALUE,EBITDA_VALUE_0,EV_1_EBITDA_VALUE,EV_2_EBITDA_VALUE,EV_1_EBITDA_VALUE_0,EV_2_EBITDA_VALUE_0,EV_1_EBITDA_DEFAULT,EV_2_EBITDA_DEFAULT,EPS_VALUE,DPS_VALUE,DPS_00,DPS_02,DPS_03,DPS_10,DPS_12,DPS_13,DPS_20,DPS_22,DPS_23,PE_1_VALUE,PE_2_0_VALUE,PE_2_1_VALUE,PE_00,PE_01,PE_02,RR_0,RR_2,RR_3,DY_1_VALUE,DY_2_VALUE,DY_2_VALUE_00,DY_2_VALUE_02,DY_2_VALUE_03,DY_2_VALUE_04,DY_2_VALUE_06,DY_2_VALUE_07,DY_2_VALUE_08,DY_2_VALUE_10,DY_2_VALUE_11,DY_0,DY_0_00,DY_0_02,DY_0_03,DY_0_04,DY_0_06,DY_0_07,DY_0_08,DY_0_10,DY_0_11,Div_VALUE,Div_VALUE_1,Div_VALUE_2,PSD_0,MCAP_VALUE,BV_0,MB_0,MVPS_0,MVPS_PRICE_0,BVPS_0,SGR_0,SGR_2,SGR_3,RD_VALUE,Cur_R_VALUE,QR_1_VALUE,QR_2_VALUE,QR_VALUE,Cas_R_VALUE,NWC_VALUE,NWC_TA_VALUE,IM_VALUE,DE_VALUE,DE_VALUE_0,NE_VALUE_0,DE_DEFAULT,NE_DEFAULT,DR_VALUE,ER_VALUE,DER_VALUE,EM_VALUE,FE_VALUE,LTDR_VALUE,TIE_VALUE,CC_VALUE,DSCR_VALUE,EQUITY_MULTIPLIER,Tax_VALUE,FCF_0_VALUE,FCF_1_VALUE,FCF_2_VALUE,FCF_3_VALUE,FCF_DEFAULT,IT_VALUE,DSI_VALUE,RT_VALUE,DSR_VALUE,TOT_ASSET_TURNOVER,TATO_VALUE,CI_VALUE,FAT_VALUE,NWCT_VALUE,Open,High,Low,Close,Adj Close,Volume
DY_0_04,0.6409566830876419,0.04904223615697561,0.7605026876494979,0.04417870743938206,-0.4745758168156337,-0.5290742979793822,-0.5290742979793821,-0.530869155481834,-0.4104700983526196,-0.27715367922636286,-0.26123947619745447,-0.5611634889105983,0.7489911226831868,-0.6219420613442371,0.9628853108730819,0.892149976769803,0.9558643189353146,0.4047860386051142,0.3952621909520376,0.17081284893154677,0.10987090564655143,0.27243729645692,0.19502206101695968,-0.6057671012397874,-0.375907238049595,0.9608932474327513,0.6050205239838256,0.6069568150384703,0.9593826459254877,0.6042340120247344,0.6061589876588179,0.9590082861845223,0.6061570647859438,0.6080586827435444,0.3434861056974532,0.34676088850225384,0.344385543697817,0.3521173142071234,0.3530828856718024,0.35546061966394576,-0.7160932932723701,-0.2005160210820126,-0.4154798387218055,-0.07005424063171353,-0.36266323676532547,0.9999252048434115,0.45327946154343074,0.456751346249835,0.9999160974949065,0.45539571968381076,0.45885243787018226,0.9999284538793298,0.4588489281116912,0.46228214387047156,-0.3602942916622716,0.9999885539892589,0.4623884317700574,0.46578985485815594,1.0,0.46449213963921865,0.46787840099962824,0.9999958455321991,0.46787496269755424,0.4712375323632745,0.962136795583563,0.6109537012134488,0.6128459020302507,-0.346936098825505,-0.24857591942898902,-0.4772848570299251,-0.13819915850330808,-0.23522253685862857,0.2654785419025124,-0.44840347191013274,-0.862258024378553,-0.530077595126019,-0.5329921666676751,-0.6798043201649607,0.6424503557477977,0.6360153611887304,0.6238366989129811,-0.6371822246190858,0.6071385139300232,-0.5277724242439308,0.5294140658625818,-0.21564157324909625,0.4109739830892821,0.12511952921834693,-0.3217861860893128,0.22711156683414732,-0.41927051599079945,0.069197765700865,0.6155954196440279,-0.019357201792401517,-0.5954363024092258,-0.49386762419617053,-0.07887307493016714,0.4918507013530094,0.2862563457004488,-0.6770788230877002,-0.5954363024092258,-0.010485132012137256,0.3776106386274609,-0.6673957370608308,-0.8010870214633251,-0.27830713911763716,-0.15730864074995285,-0.5683286469933095,0.5718332371177924,-0.41188976889518175,0.3191847085268092,-0.5047265545356473,-0.46636621037063414,0.37955088022838857,-0.3773389351690135,-0.5959063418796964,-0.2599101429930622,-0.26144979246887684,-0.26085520193523504,-0.26516154478435217,-0.26516154478435217,0.3494446911761295
DY_0_06,0.0937622467765482,-0.08623991348139065,0.8004095988191647,-0.09351460903482053,-0.978405565531523,-0.9608138892690335,-0.9608138892690335,-0.966884155044228,-0.8887330089881422,0.038771852559399037,0.03309058076485767,-0.83045371164778,-0.17300098520218632,-0.8492714239679947,0.4507328043755275,0.6641041140694776,0.3858681418696198,0.07497955224255945,0.05764625936701707,-0.20366925846367787,-0.20353030975165176,-0.20434628488278517,-0.21982731770641162,-0.8566118784862391,-0.31515798228015995,0.5413328091223794,0.8532126763262677,0.8530075766130986,0.5415312774095171,0.8497732909881853,0.8495750524662143,0.542688283036598,0.8495753074580021,0.8493605279387086,0.78718552301154,0.7856598104457784,0.7858769668238056,0.795198661138716,0.7939913563602904,0.793728164190984,-0.062102188148904065,-0.003325876542448466,-0.04193303362140419,-0.2783816825084677,-0.249207870761342,0.45800202687470903,0.9997525226764541,0.9998188589779022,0.4590372599469887,0.9997184903451121,0.9997615759563779,0.46056791642539935,0.9997615472512208,0.9997773600381004,-0.24790859954184258,0.46345419434549645,0.9999690247758765,0.9999786629931838,0.46449213963921865,1.0,0.9999866765749955,0.46600439638748486,0.9999867037148467,0.9999468795776312,0.544534282266662,0.8590108786207693,0.8587481407753133,-0.60881906351978,0.04758601927297931,-0.044095979646468275,0.1023946245829099,0.051658706264294356,0.14270929777722158,-0.033306930172794826,-0.806793837287013,-0.9588936352817545,-0.9587224318001848,-0.8880316239334237,0.11238677508263503,0.11748558344141842,0.12362041514418116,-0.3897011569630374,0.08987589362400576,-0.06333076113151011,0.0673038669652688,0.15334075691586224,0.075701900011868,-0.1683200465008581,0.14481509929855182,-0.17143054651813103,0.11411418050287464,-0.008330232302074024,0.11963300632932243,-0.02536665254942788,-0.12170766708987087,-0.0434774731764363,-0.05004329679195246,-0.1889136953682982,-0.16237709145491158,-0.6002447686894987,-0.12170766708987087,0.07519343171176673,0.4962880968624416,-0.866291537643731,-0.7271826141049633,-0.40165091004100534,-0.29997875946633556,-0.9196733868876372,0.8788485033529978,-0.8493883342840042,0.7137974128562579,-0.9152196804875522,-0.8620650934477863,0.7581687320193009,-0.8186215897360491,-0.8937855417683261,0.04219551179364175,0.04475495978528036,0.04440043420978315,0.044391040266394864,0.044391040266394864,0.30568289036760427
DY_0_07,0.09725972550268477,-0.08514697638211909,0.8019271077895253,-0.09303615390802514,-0.9783300703023723,-0.9611444185218548,-0.9611444185218552,-0.9671962619379338,-0.888094353097238,0.03785301122229401,0.03211888329209822,-0.8310855814078971,-0.1697410626331022,-0.8501791756232283,0.4545255747713111,0.6669214344977781,0.38979597217917183,0.07621633942890109,0.05886856448886459,-0.20367694416705182,-0.20368554624757704,-0.2039330663580357,-0.21962724399082093,-0.8577964603689128,-0.3172953187490016,0.5447492201003409,0.8544108474895269,0.8542263472916515,0.5449509115697637,0.8509848289365812,0.8508070864332741,0.5461124568495375,0.8508073206582922,0.8506129231777169,0.786881201095097,0.7853828888827538,0.7855820071131892,0.7949354086325431,0.7937372459195915,0.7934922971999261,-0.06432882159809653,-0.005094745553480911,-0.04522906496533115,-0.2779761066043721,-0.25093354019466807,0.4613850196628448,0.9996605724762024,0.9997538566820017,0.46242829998852963,0.9996496778140144,0.9997197065046457,0.46396322859853206,0.9997196503432184,0.9997623505346068,-0.2496250568318231,0.4668322915390672,0.9999327271800494,0.9999690190971696,0.46787840099962824,0.9999866765749955,1.0,0.46939489926885036,0.9999999999861621,0.999986762935237,0.5479559568430397,0.8602383558580585,0.859996085683831,-0.6089742712434781,0.04681925870624254,-0.046469829227592525,0.10244829542519832,0.05096290958814413,0.14429762356832168,-0.03551354501801491,-0.8088985160914742,-0.9592457839694174,-0.9591005567174375,-0.8894593869119815,0.1153090657397589,0.1203749226402561,0.1264791553199642,-0.39126839379363926,0.09204216575286295,-0.06557664033553078,0.07013784739122923,0.15185619605940917,0.07696192079100242,-0.16844740383098575,0.1438849123575525,-0.17118283119381383,0.11273640406447234,-0.007920733398166133,0.12239481923992897,-0.025355478919909028,-0.12442053465062189,-0.04618834451121118,-0.05022747896081532,-0.18560797278116642,-0.16028837653291597,-0.6009970827689737,-0.12442053465062189,0.07653891099086332,0.49599324863095334,-0.8677746126367123,-0.7299784916608191,-0.4031637286282868,-0.3012820190055056,-0.9199964070247127,0.8788796635773655,-0.8487209967337829,0.7134993240212861,-0.9150590315627908,-0.861605510944331,0.757789259101223,-0.8176164794176489,-0.8942345276986376,0.041379158405666444,0.04391935344385381,0.04355790545182174,0.04352527503793345,0.04352527503793345,0.3068104165005428
DY_0_08,0.641390408775275,0.04981447238651823,0.7613395327911291,0.044522618487135596,-0.47589756634925817,-0.5303762552574449,-0.5303762552574449,-0.5321819958542586,-0.41145834389137886,-0.2765193167879493,-0.26071735946014285,-0.5621449682564582,0.7477867775308852,-0.6228811024538032,0.9631743072205107,0.892763866723537,0.9561040673635532,0.4045002965969043,0.394941718689664,0.16939297943930562,0.10855643282559385,0.2710725412324113,0.19371260447624727,-0.6069448937694422,-0.3771837425481073,0.9612607266883735,0.6061979804275719,0.6081398615758208,0.9597579023837471,0.6054110139673181,0.6073415796396994,0.9593922289620024,0.607339651187026,0.6092468250203099,0.3443491877241389,0.3476288004624991,0.34524840096148557,0.3530085334202476,0.35397376716156204,0.3563565695641986,-0.7154737650285347,-0.20092217538983176,-0.4163263513303776,-0.06997981011119178,-0.36361295073377814,0.9998960850265421,0.45478072641917205,0.4582569704285572,0.9998954072577317,0.45690283970502066,0.4603638973979143,0.9999160905394017,0.4603603832306733,0.46379790792119696,-0.36124250887877857,0.9999759495074984,0.4638946443391986,0.4673003292106614,0.9999958455321991,0.46600439638748486,0.46939489926885036,1.0,0.46939145665393855,0.47275823773402953,0.9625154392319134,0.6121494368530829,0.6140471248485202,-0.34753104105341365,-0.24791136351662582,-0.4772383429334382,-0.13718186093434345,-0.2345441728940306,0.2661855632391146,-0.4483075810767877,-0.8629951461934021,-0.5313823506661044,-0.5343021341075457,-0.6811393115534329,0.6424697472593317,0.6360616182860991,0.6239249619307298,-0.6371735784914374,0.6067223901749886,-0.5274834036475425,0.5296008149109891,-0.21570129387957407,0.41065622542414487,0.12382754616408935,-0.32074022185158835,0.22579716432503202,-0.41844333731434225,0.06962056997647154,0.6155471369729827,-0.018955798063939294,-0.5954148814067287,-0.49400443182320697,-0.07851577559370664,0.49172208287380204,0.28632358130611035,-0.6767751736634829,-0.5954148814067287,-0.00945043895035927,0.3775872153662429,-0.668719207536166,-0.8021943706391387,-0.27947873123925526,-0.15852506963663876,-0.5694922411000491,0.5727554338760534,-0.4128690867004057,0.3203556200575666,-0.5058195012419078,-0.4672898594992181,0.38057470157116846,-0.3781107370651767,-0.5970072922831939,-0.2592575462450838,-0.26079587064742216,-0.2602066624712757,-0.2645144079595446,-0.2645144079595446,0.3497453044915887
DY_0_10,0.0972561515215981,-0.08514806161339679,0.8019255603483997,-0.0930366141863283,-0.978330148388286,-0.9611440784836408,-0.9611440784836411,-0.9671959425751412,-0.8880950039604096,0.03785400380447737,0.03211993109528028,-0.8310849203397725,-0.16974438739274647,-0.8501782356577562,0.4545217101039104,0.6669185561048595,0.38979197007682415,0.07621507460609261,0.05886731153424989,-0.20367696738194593,-0.2036854257713621,-0.20393351736214713,-0.2196274880455388,-0.8577952355353996,-0.3172931313714091,0.544745734917466,0.8544096082570599,0.8542250871506776,0.5449474227244581,0.8509835755352557,0.8508058122302029,0.5461089633969952,0.8508060464763053,0.850611628309913,0.7868815143545569,0.7853831738378527,0.7855823103543594,0.7949356818467573,0.7937375093200412,0.7934925421084188,-0.06432655798113712,-0.005092881665847482,-0.045225666584036935,-0.27797651163644616,-0.25093176734616096,0.4613815842359941,0.9996606789198577,0.9997539356682319,0.4624248561101486,0.9996497601964327,0.9997197614344951,0.4639597803765689,0.9997197053010496,0.9997623780960291,-0.24962329305257,0.4668288618036444,0.9999327782035734,0.9999690429601165,0.46787496269755424,0.9999867037148467,0.9999999999861621,0.46939145665393855,1.0,0.9999867358556934,0.5479524668580968,0.860237087734678,0.8599947967837895,-0.6089740725307189,0.046820096877715385,-0.04646736681173501,0.10244829774788032,0.05096367566824072,0.14429605970482287,-0.03551125126068683,-0.8088963721507654,-0.9592454213076235,-0.9591001676217564,-0.889457933171948,0.11530606108432284,0.12037195169503742,0.12647621417588367,-0.391266776626484,0.0920399498916772,-0.06557431338783411,0.07013492277124021,0.15185769380865,0.07696062989347931,-0.16844730934448493,0.14388586752850227,-0.17118312281620005,0.1127378116846117,-0.007921089513006014,0.12239197029066684,-0.025355428680176793,-0.12441773285272358,-0.04618554249710025,-0.050227232627144326,-0.1856113421222755,-0.16029050144274187,-0.6009963302111258,-0.12441773285272358,0.07653753180926282,0.49599355766943876,-0.8677730937684062,-0.7299756361725069,-0.40316216292363544,-0.30128066347961346,-0.9199960870176828,0.8788796348680756,-0.8487217041836416,0.7134996578677364,-0.915059207513556,-0.8616060027825867,0.7577896662397283,-0.8176175301303419,-0.8942340862426584,0.04138004681019022,0.04392026161634654,0.04355882065832045,0.043526213873227,0.043526213873227,0.30680926635783823
DY_0_11,0.10074389735847296,-0.08405376758471289,0.8034182240481564,-0.09255523948672997,-0.9782288959929917,-0.9614483205584649,-0.961448320558465,-0.9674816230174543,-0.8874352878112868,0.036936301633399844,0.03114940360873768,-0.8316942119812297,-0.16649096751513856,-0.8510613198855541,0.4582909616322651,0.6697102704459114,0.3936980762990229,0.07744663462493998,0.06008492745323081,-0.20368119118881048,-0.20383662120653093,-0.20351697154183013,-0.2194229325094654,-0.8589543462915039,-0.3194215591764028,0.5481377157781355,0.8555823964184656,0.8554184405933359,0.5483426501714195,0.8521698199306946,0.8520125184445215,0.5495087114023357,0.8520127319568348,0.8518386623961961,0.7865571435956246,0.7850862220970759,0.7852673383222076,0.7946520979184885,0.7934631019692158,0.7932363610928392,-0.06654554421743515,-0.006860544207309048,-0.048516237038244835,-0.27756300917219084,-0.2526516073796269,0.4647410240286757,0.9995424391490678,0.9996625808363777,0.4657923267163647,0.9995546330918584,0.999651515144561,0.46733149235116317,0.9996514316176602,0.999720930529413,-0.2513340066430761,0.4701832841233829,0.9998700060709014,0.9999328640670527,0.4712375323632745,0.9999468795776312,0.999986762935237,0.47275823773402953,0.9999867358556934,1.0,0.5513496212204854,0.8614389559935902,0.8612171004422796,-0.6091126918694716,0.046053938334376966,-0.0488353277785103,0.10249987858148235,0.0502682317893842,0.14587709406164984,-0.03771258958958455,-0.8109729933925931,-0.9595713134059012,-0.959451984609312,-0.8908593540119951,0.11821846367792235,0.12325141743471049,0.12932512529387521,-0.3928190806516549,0.09419811757396761,-0.06781389694392119,0.07296110156789676,0.15037294302613174,0.0782152454461848,-0.16857195714791634,0.14295560512626732,-0.1709327317925904,0.1113608086274991,-0.007511826934252679,0.12514453402975553,-0.025343167980035212,-0.1271215072776125,-0.04888977430775743,-0.05040939960776848,-0.18230982627017356,-0.1582025620750339,-0.6017265983127901,-0.1271215072776125,0.0778778102252693,0.4956864663237978,-0.8692300502485827,-0.7327441317787445,-0.4046605372463156,-0.3025735933101644,-0.9202941129380251,0.8788880017163678,-0.8480327701043904,0.7131836060536045,-0.9148748854050707,-0.8611238999123635,0.7573911491212825,-0.816592343359727,-0.8946576467912986,0.04056454754826805,0.04308548985135376,0.042717099604559314,0.04266132238599855,0.04266132238599855,0.3079260156698166
Div_VALUE,0.6474623672669593,-0.02634838135260322,0.8451158627769075,-0.03327405512527278,-0.5890674132067698,-0.6537582101371047,-0.6537582101371048,-0.6500961834653763,-0.5217143991371358,-0.40420915157839615,-0.3955582775824842,-0.7124026491853789,0.6592472170960216,-0.7633274720381265,0.9814532499219534,0.9705677626934559,0.9666334733423856,0.3994250617701048,0.3953094583973801,0.1933755157589133,0.15973884732478594,0.2722247472949887,0.2280543714481258,-0.7590006475522699,-0.4859110874995836,0.999957285427792,0.7595198522965849,0.7613531495929713,0.9999116238505285,0.7599820333598707,0.7618020247488431,0.9999102536247639,0.7618001950454022,0.7635951799346021,0.42472720819684584,0.4284915784154187,0.4264654362192551,0.42908178299741107,0.4309365795068261,0.4329518506155739,-0.6400665346165245,-0.35545615562565186,-0.5182809451538671,-0.1280819104596487,-0.4622170144995321,0.9622128750792556,0.5363322784269986,0.5398385745957546,0.963344819628767,0.5399996214187275,0.5434894022159208,0.9637407233438791,0.5434858429723605,0.5469511235770858,-0.46074070670101175,0.9609950000856636,0.5408956805645521,0.5443337639845285,0.962136795583563,0.544534282266662,0.5479559568430397,0.9625154392319134,0.5479524668580968,0.5513496212204854,1.0,0.7632263698443088,0.7650151388032481,-0.5421314086985296,-0.37732944609664143,-0.5750329724198471,-0.264955701845626,-0.36466085382697483,0.11398849598638534,-0.5511302403059526,-0.9276873627238887,-0.6563567685372449,-0.6592511224345446,-0.7863506939593528,0.6925479019536114,0.6873452873864702,0.6813433050320545,-0.6933503590745274,0.5967826294028649,-0.5997865890455837,0.6176543532824283,-0.1411496409405666,0.41067122682709123,0.17353943664888713,-0.2904426218740389,0.2609943309354024,-0.36887119344861824,-0.10862727163887773,0.6941702859344193,-0.19598095620699693,-0.6852592040711831,-0.5903185032750187,-0.24840274661508163,0.4376222670534905,0.23598035873007214,-0.666098239548097,-0.6852592040711831,0.030650274219457575,0.3895910101596639,-0.7979921505694547,-0.8883822952823721,-0.41411128169140204,-0.29950524794115846,-0.6519802298724758,0.6536009435830594,-0.4301190356061082,0.33468277452534834,-0.5789208577513993,-0.49471969556171924,0.4173102926760511,-0.3920552498768724,-0.6501257991443552,-0.38755028432281224,-0.3891688768623778,-0.38960238676118325,-0.3934330763344301,-0.3934330763344301,0.4206241587046221
Div_VALUE_1,0.3201879495231631,-0.2644778653993382,0.8780063135706102,-0.2706202291388112,-0.9283317474984633,-0.9612849271288879,-0.9612849271288882,-0.9551717038476685,-0.833129563137534,-0.4199411634699814,-0.4243255629099572,-0.9503366480026224,0.10980071103331034,-0.9763892375735508,0.667582655580548,0.8632930810830007,0.6075862560197647,0.2135980771265021,0.21460169473236593,0.12766420568802497,0.1550508669959186,0.10867636182216299,0.13828887303747206,-0.9998979268466681,-0.4124738724762769,0.763879203718645,0.9998598016271876,0.9998936723208399,0.7656739445309204,0.9997544487287855,0.9997823745985536,0.7664143600787241,0.9997823586658132,0.9997898154415193,0.7261932867439287,0.7274897915452236,0.7276124805328172,0.7232666663512354,0.724893291865935,0.7247125624566507,-0.20316338306052448,-0.375819570716714,-0.360791827097877,-0.32762169073623204,-0.37745888869965866,0.6087824147609656,0.8608832046144667,0.8621821182948135,0.6110603050176436,0.8642626709647818,0.8655382869395141,0.6122711571154427,0.8655369701563791,0.866786298312824,-0.37787640227221253,0.6086881340227572,0.8556425902007,0.8568929146145373,0.6109537012134488,0.8590108786207693,0.8602383558580585,0.6121494368530829,0.860237087734678,0.8614389559935902,0.7632263698443088,1.0,0.9999898942337815,-0.8717340217421239,-0.4082987064423874,-0.46779096440852885,-0.33488326749596353,-0.4026515016290878,-0.16864378321771348,-0.46218441831918333,-0.9165981326657385,-0.9633634281781858,-0.9640748055500535,-0.9172764659970584,0.45674759918386404,0.4582343664982584,0.46698870799151426,-0.6164260071123613,0.31177605869615266,-0.4650279104137073,0.45664225103318185,0.17858423737805046,0.23273535773619344,0.17494867933048028,-0.0849260256126002,0.1801928340627636,-0.07536896067521688,-0.353180046110726,0.5076110350322958,-0.39971279545207056,-0.5212369806670654,-0.4469005019639345,-0.43484575133322817,0.02404877862932457,-0.06198774324557523,-0.61198613154634,-0.5212369806670654,0.13568258219104318,0.432324995664287,-0.956427992241275,-0.880195550080321,-0.5987388052307042,-0.4986791749484858,-0.8491791321012986,0.8515624868431368,-0.6257965436385554,0.4719086645583666,-0.8055033217473403,-0.6776532716004363,0.5841855411448041,-0.5935913346598616,-0.7951169191522731,-0.4137638369359038,-0.41252388251360506,-0.41380929746164213,-0.4143207772335037,-0.4143207772335037,0.41362030000568634
Div_VALUE_2,0.32256148695951536,-0.2624734512933537,0.8785685711551524,-0.2691902904664546,-0.9277073841994341,-0.9608755333170332,-0.9608755333170332,-0.9547667716141898,-0.8321670324218499,-0.4188246510762199,-0.42329671707074074,-0.9499419941717678,0.11149884531408033,-0.9761548726441968,0.6698262709447852,0.8646166121885988,0.6100070666691974,0.21395105292811217,0.21487245089084328,0.12615737662063364,0.15330794402834505,0.10756257411586673,0.13679730639826435,-0.9998379678246742,-0.4146636929269322,0.7656525390091765,0.9998064582601937,0.9998607025450057,0.767449219043632,0.9997076199031946,0.9997558805095929,0.7681968924997548,0.9997558440845643,0.9997835517678212,0.7254798320662901,0.72679157534372,0.726897118342347,0.7226346042494822,0.7242584722409118,0.7240952234449296,-0.20442634251106964,-0.3761557734304113,-0.3627522034577404,-0.32685458980613974,-0.37902428674872857,0.6106602112954859,0.8605449658875652,0.8618646081492898,0.6129441602772016,0.8639374623253875,0.8652338427900922,0.6141605501033237,0.8652325049318667,0.8665025690722338,-0.3794231668324069,0.6105741218779536,0.8553667066460422,0.8566374660630808,0.6128459020302507,0.8587481407753133,0.859996085683831,0.6140471248485202,0.8599947967837895,0.8612171004422796,0.7650151388032481,0.9999898942337815,1.0,-0.8704255087198726,-0.40705555338003185,-0.4681595542325308,-0.33299908039144305,-0.401350096711847,-0.16604701630531443,-0.46238568811935765,-0.9173853593544193,-0.9629647602873058,-0.9636983551880657,-0.9179450167080321,0.457835522463283,0.4593031153224502,0.46802672527295425,-0.6166338245571887,0.31255367543074314,-0.46534680702174397,0.45756958923984964,0.1768939748638276,0.23304599135331253,0.17336585909517183,-0.08471311063003997,0.17883624244425758,-0.07567192478467155,-0.3517971113251345,0.5084816621703078,-0.39854053099403614,-0.5220457433900321,-0.4477195129857003,-0.4337581461008783,0.026183537247030663,-0.06047885696098272,-0.6119620018669159,-0.5220457433900321,0.13656295971385085,0.4318625391045721,-0.9569329367982122,-0.8815512117021055,-0.5991645610255465,-0.49904182188184504,-0.8491360108750016,0.8510161118138532,-0.6253416546875182,0.4722008709927513,-0.8051324978061395,-0.6772292148444522,0.5840192501463208,-0.5928555187208728,-0.7951982481923325,-0.41255722000518213,-0.4113413930751826,-0.4126311962666584,-0.4131644366143081,-0.4131644366143081,0.414092034121372
PSD_0,-0.21888544377328575,0.49596565298234907,-0.6547662616760873,0.4623916266895781,0.7425805417709139,0.7822300432881488,0.7822300432881487,0.7687198858366515,0.6853231441575615,0.6922081404710565,0.7075504709986166,0.8427283550618181,-0.03638506158704418,0.8521420991386791,-0.42871554860428424,-0.6571185643043086,-0.36793071992443244,-0.20622319106377573,-0.22926512945813624,-0.3984018745559334,-0.4792236429952416,-0.3103649056319387,-0.41348880852291575,0.8777507642583969,0.267179828518937,-0.5465685363527873,-0.8793890252595257,-0.8780929396397972,-0.5492117199538875,-0.8809625285285746,-0.8796575975680069,-0.5492872269658371,-0.8796588958730706,-0.8783416592372748,-0.6166623350241439,-0.6190693198332354,-0.620217469668383,-0.5975284617482974,-0.6013830934098424,-0.6001631319693448,0.06147622842843683,0.5533369689216562,0.38078504154830256,0.269716734658339,0.2945945117314544,-0.3490327344084385,-0.6193943749755372,-0.619577671539183,-0.35145575841656335,-0.6233773523150448,-0.6235404303845845,-0.3520571488059573,-0.6235402229924718,-0.6236858812157178,0.2976026359841519,-0.34454468307050484,-0.6048938665701368,-0.605068570242122,-0.346936098825505,-0.60881906351978,-0.6089742712434781,-0.34753104105341365,-0.6089740725307189,-0.6091126918694716,-0.5421314086985296,-0.8717340217421239,-0.8704255087198726,1.0,0.6956543232440255,0.6206650104898086,0.6537014388079121,0.6968246178024791,0.6299013826080841,0.6366348564242382,0.6816202699925379,0.7856872436171186,0.7851375905027561,0.6721880476963062,-0.4798534839014859,-0.4831770079169966,-0.4966286280119594,0.5377061142845702,-0.27918352376105426,0.5687857763662916,-0.5566622821280278,-0.34512686565775075,-0.23794220548587025,-0.4835718496575895,0.19825175264168915,-0.4410055691386789,0.10427677286838248,0.6535396923979325,-0.5620430039789404,0.6863676378368323,0.590397465836479,0.5698902015435675,0.7037750764198563,0.03407045940389547,0.08788289561086798,0.41927604652660244,0.590397465836479,-0.11948977573890665,-0.27493186520378426,0.7613438841825374,0.6430105826082007,0.6098076739417102,0.548998400186578,0.6049683328448975,-0.6661257309634336,0.3515032632057304,-0.14503802162695328,0.5707709408286014,0.4111386967923085,-0.2983107702527156,0.3418246056764576,0.5219815691529398,0.6941689143370949,0.6937737283489174,0.6943775797885823,0.694011102565187,0.694011102565187,-0.3225000712804811
MCAP_VALUE,-0.3840994838825969,0.5071891874467582,-0.22701109900693667,0.4856910320504377,0.1304889289690944,0.20054694113643404,0.20054694113643395,0.1824079972524334,0.10334734481604306,0.9992137060770077,0.9955459142685593,0.3733898850506559,-0.4275206400139022,0.38410344347044273,-0.305929394433795,-0.3718733485771463,-0.2871671429413518,-0.35389609515268283,-0.3966145800111914,-0.7870475807084688,-0.8538290269135745,-0.7495150073004022,-0.859075122199059,0.4164207495621559,-0.0037765742323413003,-0.3847185161267075,-0.4209644993161528,-0.419688295197356,-0.3870202113405222,-0.42546111795485786,-0.4241634272184839,-0.38584924089927536,-0.424164668207048,-0.4228642122581009,-0.09102250417745997,-0.09740311509992773,-0.09744404626033223,-0.0650186903114009,-0.07175318518957984,-0.07165935600460623,0.29885473687442543,0.7448886042912236,0.5670720045696044,0.09341326584878436,0.1278851875551937,-0.25609168144531025,0.03814507779401644,0.03740390915675237,-0.25779647160947267,0.03332801460975352,0.03259652985400632,-0.25712234196914246,0.03259733449294651,0.031866668785769436,0.13245782098391526,-0.24690856966834202,0.05226708704065134,0.051491306731982524,-0.24857591942898902,0.04758601927297931,0.04681925870624254,-0.24791136351662582,0.046820096877715385,0.046053938334376966,-0.37732944609664143,-0.4082987064423874,-0.40705555338003185,0.6956543232440255,1.0,0.8873145136622955,0.9657844791549958,0.9998314234970364,0.7613007804518781,0.90462891393432,0.29828021021063195,0.2062468052420864,0.20610037203201598,0.14010343205479123,-0.7137725203953607,-0.7117982027637421,-0.7196179231475563,0.5077694233467634,-0.4976951244500464,0.837183718312992,-0.7979099366078412,-0.17214762424776991,-0.3910548818638213,-0.8076185082474854,0.5385288613096816,-0.8345307219743194,0.4532804883880809,0.6851354952305356,-0.7873131197076167,0.7449627209281683,0.806832100671153,0.8205269270115901,0.7861942798175668,-0.29496624335355043,-0.13038364501464797,0.1100416663074772,0.806832100671153,-0.13164639956059593,0.024325675108873526,0.2621119319859367,0.323839935567259,0.4256211802285536,0.4145466475657466,0.012503895819909908,-0.17332024598110887,-0.23781938757170015,0.4073938313436192,-0.032303645551083185,-0.17026629807793528,0.2275981476087727,-0.23459568745611262,-0.041275864590703475,0.9998085414340505,0.9997524010397298,0.9997837162942235,0.9997005129401266,0.9997005129401266,-0.16882262180941754
